FILENAME,NAME,NAME_OVERRIDE,GAME,UID,LOD,PORTAL,TAG,TAG_HUMAN,IS_HUB,IS_SPHERE,MANUAL,IS_SUBAREA,IS_FIRST_OCCURRENCE,COUNT,DATA_MD5
s2-1_068-n.F.obj,Metropolis,,s2,68,1,,F,COLORS,FALSE,,,FALSE,TRUE,1,3ec0a6476931ad37d5f197730e3ee617
s2-1_068-n.L.obj,Metropolis,,s2,68,1,,L,LOWPOLY,FALSE,,,FALSE,TRUE,1,0ec5837999f77e24837f9d59762990cf
s2-1_068-n.M.obj,Metropolis,,s2,68,1,,M,LIGHTSHADE,FALSE,,,FALSE,TRUE,1,5fd9171fb29af2daef94b1c5ef58fef9
s2-1_068-n.MW.obj,Metropolis,,s2,68,1,,MW,LIGHTSHADE_WATER,FALSE,,,FALSE,TRUE,1,2b579d870cfb6e9db03324e34bcc904d
s2-1_068-n.S.obj,Metropolis,Metropolis,s2,68,1,,S,SKY,FALSE,FALSE,FALSE,FALSE,TRUE,1,650584a10bdaf4aa1662efb975ad9bb2
s2-1_068-n.T.obj,Metropolis,,s2,68,1,,T,TEXTURES,FALSE,,,FALSE,TRUE,1,c8a99c489c15841badc4f4a75bc0efef
s2-1_068-n.TW.obj,Metropolis,,s2,68,1,,TW,TEXTURES_WATER,FALSE,,,FALSE,TRUE,1,c2fa7a89ca4b507a5702a14b1bb235d9
s2-1_070-n.F.obj,Dragon Shores,,s2,70,1,,F,COLORS,FALSE,,,FALSE,TRUE,1,0e9aae0f59c99537c939020545fd92c0
s2-1_070-n.L.obj,Dragon Shores,,s2,70,1,,L,LOWPOLY,FALSE,,,FALSE,TRUE,1,6b89eb2e799f371a2f835e6b8ece914f
s2-1_070-n.M.obj,Dragon Shores,,s2,70,1,,M,LIGHTSHADE,FALSE,,,FALSE,TRUE,1,e6e50ae00ba8311ff2c8935ccd005b38
s2-1_070-n.MW.obj,Dragon Shores,,s2,70,1,,MW,LIGHTSHADE_WATER,FALSE,,,FALSE,TRUE,1,53163ccc150af92c11245d5c183a9ae7
s2-1_070-n.S.obj,Dragon Shores,Dragon Shores,s2,70,1,,S,SKY,FALSE,FALSE,FALSE,FALSE,TRUE,1,0e3c8c03a0188a6ace96ece1f2dc45d3
s2-1_070-n.T.obj,Dragon Shores,,s2,70,1,,T,TEXTURES,FALSE,,,FALSE,TRUE,1,351b2483da9779ed665af5d9124235b3
s2-1_070-n.TW.obj,Dragon Shores,,s2,70,1,,TW,TEXTURES_WATER,FALSE,,,FALSE,TRUE,1,d974dc43063e98ccf2415a7c22eba427
s2-1_072-n.F.obj,Ripto's Arena,,s2,72,1,,F,COLORS,FALSE,,,FALSE,TRUE,1,388d270f7a19ea6fbd06b748a21e1e45
s2-1_072-n.L.obj,Ripto's Arena,,s2,72,1,,L,LOWPOLY,FALSE,,,FALSE,TRUE,1,e38a59ad9d3643306e905a72ad98c3a3
s2-1_072-n.M.obj,Ripto's Arena,,s2,72,1,,M,LIGHTSHADE,FALSE,,,FALSE,TRUE,1,244dcf13cb2d73fc9765eb38a78b4dd3
s2-1_072-n.MW.obj,Ripto's Arena,,s2,72,1,,MW,LIGHTSHADE_WATER,FALSE,,,FALSE,TRUE,1,d739d94dcadc6439e567f704d4372526
s2-1_072-n.S.obj,Ripto's Arena,Winter Tundra,s2,72,1,,S,SKY,FALSE,FALSE,FALSE,FALSE,FALSE,7,43a3e27308a984faafc4709497371162
s2-1_072-n.T.obj,Ripto's Arena,,s2,72,1,,T,TEXTURES,FALSE,,,FALSE,TRUE,1,9a7be08d37d096bef88bdc703fb4533d
s2-1_072-n.TW.obj,Ripto's Arena,,s2,72,1,,TW,TEXTURES_WATER,FALSE,,,FALSE,TRUE,1,c4464ce63bb3b90963b354be5eabe7b3
s2-2_074-n.F.obj,,,s2,74,2,,F,COLORS,,,,FALSE,TRUE,1,8dce3185d7118b5f534c52660ea996c4
s2-2_074-n.L.obj,,,s2,74,2,,L,LOWPOLY,,,,FALSE,TRUE,1,e2c5d7084ecc5c1d4bbb3cb9f992bfa6
s2-2_074-n.M.obj,,,s2,74,2,,M,LIGHTSHADE,,,,FALSE,TRUE,1,1f532b2a3a674b426bc30271794dcd0b
s2-2_074-n.MW.obj,,,s2,74,2,,MW,LIGHTSHADE_WATER,,,,FALSE,TRUE,1,35d0a432c40c671ac8cad62d711afbd7
s2-2_074-n.S.obj,,,s2,74,2,,S,SKY,,,,FALSE,TRUE,1,54e8216682d999449f265e387099b8eb
s2-2_074-n.T.obj,,,s2,74,2,,T,TEXTURES,,,,FALSE,TRUE,1,3d9fbb6c4f3cc6f2c9b3a8fdbaffa8b3
s2-2_074-n.TW.obj,,,s2,74,2,,TW,TEXTURES_WATER,,,,FALSE,TRUE,1,8b208a5c11392af211ba0824b94e7fa5
s2-2_076-n.F.obj,,,s2,76,2,,F,COLORS,,,,FALSE,TRUE,1,18a92d8e311bc6c564becfe013fb63f3
s2-2_076-n.L.obj,,,s2,76,2,,L,LOWPOLY,,,,FALSE,TRUE,1,d202b9146bb6cc17728eb49c7cf89416
s2-2_076-n.M.obj,,,s2,76,2,,M,LIGHTSHADE,,,,FALSE,TRUE,1,bca0fe1f094c8b7ca1d47ea3570525a6
s2-2_076-n.MW.obj,,,s2,76,2,,MW,LIGHTSHADE_WATER,,,,FALSE,TRUE,1,077221c29bc4d365cb7aaf2b1ba8b928
s2-2_076-n.S.obj,,Glimmer,s2,76,2,,S,SKY,,,,FALSE,FALSE,3,49047ecd62f5351e04f60526b9cf4345
s2-2_076-n.T.obj,,,s2,76,2,,T,TEXTURES,,,,FALSE,TRUE,1,1d4960fdec4232160a97cc4c92f68377
s2-2_076-n.TW.obj,,,s2,76,2,,TW,TEXTURES_WATER,,,,FALSE,TRUE,1,0aab522807eac33dea4dd6019136ac61
s2-2_078-n.F.obj,,,s2,78,2,,F,COLORS,,,,FALSE,TRUE,1,00c3ed3814a6fd10ab5c626d536945f5
s2-2_078-n.L.obj,,,s2,78,2,,L,LOWPOLY,,,,FALSE,TRUE,1,d07d0e94bbe410ce59f8815ddbf0d909
s2-2_078-n.M.obj,,,s2,78,2,,M,LIGHTSHADE,,,,FALSE,TRUE,1,518927810bd0f4567456539d6ef508cc
s2-2_078-n.MW.obj,,,s2,78,2,,MW,LIGHTSHADE_WATER,,,,FALSE,TRUE,1,3114ec106a1024ac12d519c808577da6
s2-2_078-n.S.obj,,Summer Forest,s2,78,2,,S,SKY,,,,FALSE,FALSE,4,b28799027968700e23efd200d6587120
s2-2_078-n.T.obj,,,s2,78,2,,T,TEXTURES,,,,FALSE,TRUE,1,6f7c923fce807f23af83b8a0d37c5176
s2-2_078-n.TW.obj,,,s2,78,2,,TW,TEXTURES_WATER,,,,FALSE,TRUE,1,3d4f6e6626be285efdc09e4516898148
s2-2_080-n.F.obj,,,s2,80,2,,F,COLORS,,,,FALSE,TRUE,1,0fe920d9c297ed6fcb4d4b07f66b579e
s2-2_080-n.L.obj,,,s2,80,2,,L,LOWPOLY,,,,FALSE,TRUE,1,bf3b49b75aba65d3c2ffecab304c274b
s2-2_080-n.M.obj,,,s2,80,2,,M,LIGHTSHADE,,,,FALSE,TRUE,1,936ad60130e7471ca30ac2273ece1ec6
s2-2_080-n.MW.obj,,,s2,80,2,,MW,LIGHTSHADE_WATER,,,,FALSE,TRUE,1,a890ea96ac0ba0487200ea362a666b42
s2-2_080-n.S.obj,,,s2,80,2,,S,SKY,,,,FALSE,TRUE,4,64874371baf4d7725bb71a59ed454784
s2-2_080-n.T.obj,,,s2,80,2,,T,TEXTURES,,,,FALSE,TRUE,1,df7de463b14af27865e420a6346298ff
s2-2_080-n.TW.obj,,,s2,80,2,,TW,TEXTURES_WATER,,,,FALSE,TRUE,1,9b5427404301204362bba62991a6bd2a
s2-2_082-n.F.obj,,,s2,82,2,,F,COLORS,,,,FALSE,TRUE,1,da5910ea19050e1f9384d65a4d8fb852
s2-2_082-n.L.obj,,,s2,82,2,,L,LOWPOLY,,,,FALSE,TRUE,1,76911ddbd6b31e95e45a5b781c9cf603
s2-2_082-n.M.obj,,,s2,82,2,,M,LIGHTSHADE,,,,FALSE,TRUE,1,9549084cc82e49bb5a51226c72d3595e
s2-2_082-n.MW.obj,,,s2,82,2,,MW,LIGHTSHADE_WATER,,,,FALSE,TRUE,1,f266d4de976e74a613d4e8d5d863c7cd
s2-2_082-n.S.obj,,Summer Forest,s2,82,2,,S,SKY,,,,FALSE,FALSE,4,b28799027968700e23efd200d6587120
s2-2_082-n.T.obj,,,s2,82,2,,T,TEXTURES,,,,FALSE,TRUE,1,2bc291ba13df730b432bc74e0b1c8665
s2-2_082-n.TW.obj,,,s2,82,2,,TW,TEXTURES_WATER,,,,FALSE,TRUE,1,6b41ce2724a9d2641e5b9714ac3a528a
s2-2_084-n.F.obj,,,s2,84,2,,F,COLORS,,,,FALSE,TRUE,1,0a771803f432c7d1541780eecc545750
s2-2_084-n.L.obj,,,s2,84,2,,L,LOWPOLY,,,,FALSE,TRUE,1,862ca0bbb2ee1e0afd0b7e263f5ff0af
s2-2_084-n.M.obj,,,s2,84,2,,M,LIGHTSHADE,,,,FALSE,TRUE,1,017f17125a15ef6dc6826f9425b5ae5a
s2-2_084-n.MW.obj,,,s2,84,2,,MW,LIGHTSHADE_WATER,,,,FALSE,TRUE,1,94aef78a11a4b0de22e4535f2e4c185c
s2-2_084-n.S.obj,,,s2,84,2,,S,SKY,,,,FALSE,TRUE,1,3200702158058a7617f5101f9b70d687
s2-2_084-n.T.obj,,,s2,84,2,,T,TEXTURES,,,,FALSE,TRUE,1,093e586d9667ca68b6d50eb3aeecf991
s2-2_084-n.TW.obj,,,s2,84,2,,TW,TEXTURES_WATER,,,,FALSE,TRUE,1,14435a0b4479030a6324c3c340670455
s2-2_086-n.F.obj,,,s2,86,2,,F,COLORS,,,,FALSE,FALSE,2,bb6352f28255e50a2d16efcdbfede97b
s2-2_086-n.L.obj,,,s2,86,2,,L,LOWPOLY,,,,FALSE,FALSE,2,3f9eddb5a5dba1c0d54db71505ac7035
s2-2_086-n.M.obj,,,s2,86,2,,M,LIGHTSHADE,,,,FALSE,FALSE,2,f0e0e903ff55f55d3cd50681d2383e59
s2-2_086-n.MW.obj,,,s2,86,2,,MW,LIGHTSHADE_WATER,,,,FALSE,FALSE,2,27ce9cfb527af3079e4e249be7552619
s2-2_086-n.S.obj,,Gulp's Overlook,s2,86,2,,S,SKY,,,,FALSE,FALSE,3,2cbb9263ed7a3130414e937569fa337b
s2-2_086-n.T.obj,,,s2,86,2,,T,TEXTURES,,,,FALSE,FALSE,2,4ab1a6ddc4b53f5f0e64720506a69f3a
s2-2_086-n.TW.obj,,,s2,86,2,,TW,TEXTURES_WATER,,,,FALSE,FALSE,2,a34e42a768c1dcf98792485fc83e883d
s2-2_088-n.F.obj,,,s2,88,2,,F,COLORS,,,,FALSE,TRUE,1,ae15a997146261609752d0649ba0e3a2
s2-2_088-n.L.obj,,,s2,88,2,,L,LOWPOLY,,,,FALSE,TRUE,1,ce5537da60b700862e390501e79943e1
s2-2_088-n.M.obj,,,s2,88,2,,M,LIGHTSHADE,,,,FALSE,TRUE,1,ed7100a8b791153673b1571181d45bb9
s2-2_088-n.MW.obj,,,s2,88,2,,MW,LIGHTSHADE_WATER,,,,FALSE,TRUE,1,337d0fbbdf557091621c1a51dab7ec2c
s2-2_088-n.S.obj,,Gulp's Overlook,s2,88,2,,S,SKY,,,,FALSE,FALSE,3,2cbb9263ed7a3130414e937569fa337b
s2-2_088-n.T.obj,,,s2,88,2,,T,TEXTURES,,,,FALSE,TRUE,1,f8cf299214ff3021b756509667d402fc
s2-2_088-n.TW.obj,,,s2,88,2,,TW,TEXTURES_WATER,,,,FALSE,TRUE,1,905cb2ee912e88547db36047423db0b1
s2-2_090-n.F.obj,,,s2,90,2,,F,COLORS,,,,FALSE,TRUE,1,337dafb42f34fec120a5ada78adbed14
s2-2_090-n.L.obj,,,s2,90,2,,L,LOWPOLY,,,,FALSE,TRUE,1,2579833dc44de8181a2816b4b4afd2e9
s2-2_090-n.M.obj,,,s2,90,2,,M,LIGHTSHADE,,,,FALSE,TRUE,1,e7ccb2dcda1956e95b59987d83483009
s2-2_090-n.MW.obj,,,s2,90,2,,MW,LIGHTSHADE_WATER,,,,FALSE,TRUE,1,3548009b74f46cc70dcfe41de32dcd43
s2-2_090-n.S.obj,,,s2,90,2,,S,SKY,,,,FALSE,FALSE,4,64874371baf4d7725bb71a59ed454784
s2-2_090-n.T.obj,,,s2,90,2,,T,TEXTURES,,,,FALSE,TRUE,1,3a0478eae43b9e370b204e1ebd701ce9
s2-2_090-n.TW.obj,,,s2,90,2,,TW,TEXTURES_WATER,,,,FALSE,TRUE,1,d9dabea1c0728536bb18d6a4b56c12e6
s2-2_092-n.F.obj,,,s2,92,2,,F,COLORS,,,,FALSE,TRUE,1,618727c8f08e79b01be9185ad36ba20f
s2-2_092-n.L.obj,,,s2,92,2,,L,LOWPOLY,,,,FALSE,TRUE,1,7ece878ca5f665ccbce1aabb3a347c76
s2-2_092-n.M.obj,,,s2,92,2,,M,LIGHTSHADE,,,,FALSE,TRUE,1,634a0142de9ef7da186605d1da49a6dd
s2-2_092-n.MW.obj,,,s2,92,2,,MW,LIGHTSHADE_WATER,,,,FALSE,TRUE,1,52664b36aa6468be7f8fc4299e7c414f
s2-2_092-n.S.obj,,,s2,92,2,,S,SKY,,,,FALSE,FALSE,4,64874371baf4d7725bb71a59ed454784
s2-2_092-n.T.obj,,,s2,92,2,,T,TEXTURES,,,,FALSE,TRUE,1,873ed75f29aadafdda3d01de461e92fb
s2-2_092-n.TW.obj,,,s2,92,2,,TW,TEXTURES_WATER,,,,FALSE,TRUE,1,302a114c9a749314734a36f21c389d52
s2-2_094-n.F.obj,,,s2,94,2,,F,COLORS,,,,FALSE,TRUE,1,cb8b35e385977e7d418dac7c278e94bb
s2-2_094-n.L.obj,,,s2,94,2,,L,LOWPOLY,,,,FALSE,TRUE,1,df7be72316b4aabeaad76bbc90ec49f8
s2-2_094-n.M.obj,,,s2,94,2,,M,LIGHTSHADE,,,,FALSE,TRUE,1,a0b2cd454e6a923a222ac76c6bee64dc
s2-2_094-n.MW.obj,,,s2,94,2,,MW,LIGHTSHADE_WATER,,,,FALSE,TRUE,1,ea5038ef31e6dad3b05c6d695d9bbee3
s2-2_094-n.S.obj,,,s2,94,2,,S,SKY,,,,FALSE,FALSE,4,64874371baf4d7725bb71a59ed454784
s2-2_094-n.T.obj,,,s2,94,2,,T,TEXTURES,,,,FALSE,TRUE,1,ee2dfb2555649a0e22aa71a926b36022
s2-2_094-n.TW.obj,,,s2,94,2,,TW,TEXTURES_WATER,,,,FALSE,TRUE,1,a4e3b2c82d34fc4edbf95f7d66f636ae
s2-2_096-n.F.obj,,,s2,96,2,,F,COLORS,,,,FALSE,TRUE,1,4511da67bd7e40f02dbf526815cc9919
s2-2_096-n.L.obj,,,s2,96,2,,L,LOWPOLY,,,,FALSE,TRUE,1,08d5999cb7132cb01d3dba36e1c10036
s2-2_096-n.M.obj,,,s2,96,2,,M,LIGHTSHADE,,,,FALSE,TRUE,1,2d839e88331a9c26283453f9785f810a
s2-2_096-n.MW.obj,,,s2,96,2,,MW,LIGHTSHADE_WATER,,,,FALSE,TRUE,1,bb5dad8d7287f4023e33774ab234ab07
s2-2_096-n.S.obj,,,s2,96,2,,S,SKY,,,,FALSE,TRUE,2,98f0e9eea27029c4651d84eb293a227c
s2-2_096-n.T.obj,,,s2,96,2,,T,TEXTURES,,,,FALSE,TRUE,1,74b72f7d497240ec7cabac1b9d3ca44b
s2-2_096-n.TW.obj,,,s2,96,2,,TW,TEXTURES_WATER,,,,FALSE,TRUE,1,ce45d0c1e7a4533e5c053af6dcd5ae60
s2-3_188-n.F.obj,,,s2,188,3,,F,COLORS,,,,FALSE,TRUE,1,19dbe6810894a2e87c60123e0d4e87b2
s2-3_188-n.L.obj,,,s2,188,3,,L,LOWPOLY,,,,FALSE,TRUE,1,c9ca6f8796edf62f79a68199074f7083
s2-3_188-n.M.obj,,,s2,188,3,,M,LIGHTSHADE,,,,FALSE,TRUE,1,e401ef2e0aa1f3018c919e29cdcefe98
s2-3_188-n.MW.obj,,,s2,188,3,,MW,LIGHTSHADE_WATER,,,,FALSE,TRUE,1,aede11b648a478fb37b638db8ebfd7f2
s2-3_188-n.S.obj,,Summer Forest,s2,188,3,,S,SKY,,,,FALSE,FALSE,4,b28799027968700e23efd200d6587120
s2-3_188-n.T.obj,,,s2,188,3,,T,TEXTURES,,,,FALSE,TRUE,1,2856ae87259e0511448805130e810eab
s2-3_188-n.TW.obj,,,s2,188,3,,TW,TEXTURES_WATER,,,,FALSE,TRUE,1,754c7f0aff4b4ab49f3a106322b4f8f0
s2-3_189-n.F.obj,,,s2,189,3,,F,COLORS,,,,FALSE,TRUE,1,30fb811c07476e4d4c59663f2ea1dbea
s2-3_189-n.L.obj,,,s2,189,3,,L,LOWPOLY,,,,FALSE,TRUE,1,c6e7e08bf95110e90a9d73652304aff6
s2-3_189-n.M.obj,,,s2,189,3,,M,LIGHTSHADE,,,,FALSE,TRUE,1,b8b3377bab13022c96ceed19f5212827
s2-3_189-n.MW.obj,,,s2,189,3,,MW,LIGHTSHADE_WATER,,,,FALSE,TRUE,1,70222758ff5f1cd44abe55c183b60030
s2-3_189-n.S.obj,,Glimmer,s2,189,3,,S,SKY,,,,FALSE,FALSE,3,49047ecd62f5351e04f60526b9cf4345
s2-3_189-n.T.obj,,,s2,189,3,,T,TEXTURES,,,,FALSE,TRUE,1,bd7342c76cabd466ef5813b29f213287
s2-3_189-n.TW.obj,,,s2,189,3,,TW,TEXTURES_WATER,,,,FALSE,TRUE,1,3d9d9c249e3f68ed74527a47fbd1eab7
s2-3_190-n.F.obj,,,s2,190,3,,F,COLORS,,,,FALSE,TRUE,1,a57f1a5aee2bedd4e05a7b1069041871
s2-3_190-n.L.obj,,,s2,190,3,,L,LOWPOLY,,,,FALSE,TRUE,1,0091db7f52ead69005884e1146e4f367
s2-3_190-n.M.obj,,,s2,190,3,,M,LIGHTSHADE,,,,FALSE,TRUE,1,fac8ae09f983c5a8e1551cf728e6aaa3
s2-3_190-n.MW.obj,,,s2,190,3,,MW,LIGHTSHADE_WATER,,,,FALSE,TRUE,1,62da5e571fcca560718f7f89f38de790
s2-3_190-n.S.obj,,,s2,190,3,,S,SKY,,,,FALSE,TRUE,1,58ae74a920f6da601b5018269379c951
s2-3_190-n.T.obj,,,s2,190,3,,T,TEXTURES,,,,FALSE,TRUE,1,93d2e84ad5aa9f65c169532b792e71cc
s2-3_190-n.TW.obj,,,s2,190,3,,TW,TEXTURES_WATER,,,,FALSE,TRUE,1,47ceec0e232ddc18f0db81f2356209ff
s2-3_191-n.F.obj,,,s2,191,3,,F,COLORS,,,,FALSE,TRUE,1,9d9f3531a82bfd8778bc959b0fad4697
s2-3_191-n.L.obj,,,s2,191,3,,L,LOWPOLY,,,,FALSE,TRUE,1,ae5dd71e6ac31b1dcd9b27087774a0f4
s2-3_191-n.M.obj,,,s2,191,3,,M,LIGHTSHADE,,,,FALSE,TRUE,1,8f1fd7c6384cd50f69f6a5305497d49c
s2-3_191-n.MW.obj,,,s2,191,3,,MW,LIGHTSHADE_WATER,,,,FALSE,TRUE,1,4ad8bb6aca2259a45a4e822e91db97fa
s2-3_191-n.S.obj,,,s2,191,3,,S,SKY,,,,FALSE,TRUE,1,d709fb27ccc4671cb909d6d0f68af010
s2-3_191-n.T.obj,,,s2,191,3,,T,TEXTURES,,,,FALSE,TRUE,1,c3b0b5275e581f776b7c8e5359a3fd7b
s2-3_191-n.TW.obj,,,s2,191,3,,TW,TEXTURES_WATER,,,,FALSE,TRUE,1,7ba9fbfb7610323eaaf7accd85ed24ed
s2-3_192-n.F.obj,,,s2,192,3,,F,COLORS,,,,FALSE,TRUE,1,ef069bd55229f45a68a5ea899ded9663
s2-3_192-n.L.obj,,,s2,192,3,,L,LOWPOLY,,,,FALSE,TRUE,1,7d2aa07787d42e80b24d8cde9e7038c2
s2-3_192-n.M.obj,,,s2,192,3,,M,LIGHTSHADE,,,,FALSE,TRUE,1,91afecf2af050369dedafa0867f72ef2
s2-3_192-n.MW.obj,,,s2,192,3,,MW,LIGHTSHADE_WATER,,,,FALSE,TRUE,1,1ec10daaaa0f2f32577b87130b12dc65
s2-3_192-n.S.obj,,Aquaria Towers,s2,192,3,,S,SKY,,,,FALSE,FALSE,2,490517ec1f693255d37cbda0b9ab2d72
s2-3_192-n.T.obj,,,s2,192,3,,T,TEXTURES,,,,FALSE,TRUE,1,8751b1b47ff7b191992b8134dfcbebb6
s2-3_192-n.TW.obj,,,s2,192,3,,TW,TEXTURES_WATER,,,,FALSE,TRUE,1,27b9f86b0d794df8f5859428409a112a
s2-3_193-n.F.obj,,,s2,193,3,,F,COLORS,,,,FALSE,TRUE,1,6286edb0dfeff72bfc77bbe6b181df20
s2-3_193-n.L.obj,,,s2,193,3,,L,LOWPOLY,,,,FALSE,TRUE,1,e1a8a011c0b2e8f8a0665e6b70aa80d3
s2-3_193-n.M.obj,,,s2,193,3,,M,LIGHTSHADE,,,,FALSE,TRUE,1,cd469724aa3b6d629a3c68ac722dfe3b
s2-3_193-n.MW.obj,,,s2,193,3,,MW,LIGHTSHADE_WATER,,,,FALSE,TRUE,1,5af44f57c7463961258bdeec39f27221
s2-3_193-n.S.obj,,,s2,193,3,,S,SKY,,,,FALSE,TRUE,1,bd414199ec2fc5f430eb629c5c4e7a49
s2-3_193-n.T.obj,,,s2,193,3,,T,TEXTURES,,,,FALSE,TRUE,1,7bf11f2e361beb572449763799d02d4b
s2-3_193-n.TW.obj,,,s2,193,3,,TW,TEXTURES_WATER,,,,FALSE,TRUE,1,618d351e9f75e9ad3b0561f0f376db56
s2-3_194-n.F.obj,,,s2,194,3,,F,COLORS,,,,FALSE,TRUE,1,54f181a8c8e260998e7a76465f7e4a15
s2-3_194-n.L.obj,,,s2,194,3,,L,LOWPOLY,,,,FALSE,TRUE,1,2b9cacacf94641511556f8fb58d62804
s2-3_194-n.M.obj,,,s2,194,3,,M,LIGHTSHADE,,,,FALSE,TRUE,1,9cdb1b8865d535089ce7df5a5d34f33a
s2-3_194-n.MW.obj,,,s2,194,3,,MW,LIGHTSHADE_WATER,,,,FALSE,TRUE,1,c4776e04b8e33d5b46bbd71cba54e75d
s2-3_194-n.S.obj,,,s2,194,3,,S,SKY,,,,FALSE,FALSE,2,98f0e9eea27029c4651d84eb293a227c
s2-3_194-n.T.obj,,,s2,194,3,,T,TEXTURES,,,,FALSE,TRUE,1,76ceb3d83784306c97deb855c218442e
s2-3_194-n.TW.obj,,,s2,194,3,,TW,TEXTURES_WATER,,,,FALSE,TRUE,1,54bcce97cbb4e377ad60581a355b2420
s2-3_195-n.F.obj,,,s2,195,3,,F,COLORS,,,,FALSE,TRUE,1,084690a4b0b5031fc4916d8cb238ed0d
s2-3_195-n.L.obj,,,s2,195,3,,L,LOWPOLY,,,,FALSE,TRUE,1,08c4a3669fb3dc8c6f2dd3ab8038398e
s2-3_195-n.M.obj,,,s2,195,3,,M,LIGHTSHADE,,,,FALSE,TRUE,1,922cf3c8cd4e01832a92ed4521137caa
s2-3_195-n.MW.obj,,,s2,195,3,,MW,LIGHTSHADE_WATER,,,,FALSE,TRUE,1,e9b14ad36e6b52aa0bf8be64bc178041
s2-3_195-n.S.obj,,,s2,195,3,,S,SKY,,,,FALSE,TRUE,1,8fcf9fbacb441f39a2748a63b44c6207
s2-3_195-n.T.obj,,,s2,195,3,,T,TEXTURES,,,,FALSE,TRUE,1,9d323e458f718898d6c19330153d4b92
s2-3_195-n.TW.obj,,,s2,195,3,,TW,TEXTURES_WATER,,,,FALSE,TRUE,1,dd4e11320913edd2b5728d0ffc45c3b0
s2-3_196-n.F.obj,,,s2,196,3,,F,COLORS,,,,FALSE,TRUE,1,a7881aaa431ab9583b63911bb0710cf1
s2-3_196-n.L.obj,,,s2,196,3,,L,LOWPOLY,,,,FALSE,TRUE,1,030d5c2148d6cddf6d542cc6173e6582
s2-3_196-n.M.obj,,,s2,196,3,,M,LIGHTSHADE,,,,FALSE,TRUE,1,2a6e2b90dec5eb09b52fe6120fc387f7
s2-3_196-n.MW.obj,,,s2,196,3,,MW,LIGHTSHADE_WATER,,,,FALSE,TRUE,1,6330d0870dbbc038480d253eac8b03ba
s2-3_196-n.S.obj,,,s2,196,3,,S,SKY,,,,FALSE,TRUE,1,099aeae1270e3243d19b25652f20c9df
s2-3_196-n.T.obj,,,s2,196,3,,T,TEXTURES,,,,FALSE,TRUE,1,1ad21c6a755ce5c00970edc7c043c8fb
s2-3_196-n.TW.obj,,,s2,196,3,,TW,TEXTURES_WATER,,,,FALSE,TRUE,1,3faa4454ef7ed18794865a2759c542b1
s2-3_197-n.F.obj,,,s2,197,3,,F,COLORS,,,,FALSE,TRUE,1,b8bdfcbe1eaf60bf28b4ce4cf1950166
s2-3_197-n.L.obj,,,s2,197,3,,L,LOWPOLY,,,,FALSE,TRUE,1,0d337c035f9e5614e7de76c1e1c6aeaf
s2-3_197-n.M.obj,,,s2,197,3,,M,LIGHTSHADE,,,,FALSE,TRUE,1,ff0d85a9de0ecc0f62ba9799b5f2f992
s2-3_197-n.MW.obj,,,s2,197,3,,MW,LIGHTSHADE_WATER,,,,FALSE,TRUE,1,9365261a92d91501300dbec374050d4a
s2-3_197-n.S.obj,,Cloud Temples,s2,197,3,,S,SKY,,,,FALSE,FALSE,2,6af0b266df62844bcdf240132d0588a6
s2-3_197-n.T.obj,,,s2,197,3,,T,TEXTURES,,,,FALSE,TRUE,1,6ac05e6b266cfa84e9678e3312636a37
s2-3_197-n.TW.obj,,,s2,197,3,,TW,TEXTURES_WATER,,,,FALSE,TRUE,1,8b47e7e1719902aa139c214cd8187e00
s3-1_098_1-n.F.obj,Sunrise Spring,,s3,98,1,1,F,COLORS,TRUE,,,FALSE,TRUE,1,6fdc83b17fe1366d1b32e2e4efb3cf45
s3-1_098_1-n.L.obj,Sunrise Spring,,s3,98,1,1,L,LOWPOLY,TRUE,,,FALSE,TRUE,1,dc8f36aec22acb25e2dc36a0349075b3
s3-1_098_1-n.M.obj,Sunrise Spring,,s3,98,1,1,M,LIGHTSHADE,TRUE,,,FALSE,TRUE,1,0c2ddb5ba90991e14464f279604ada9f
s3-1_098_1-n.MW.obj,Sunrise Spring,,s3,98,1,1,MW,LIGHTSHADE_WATER,TRUE,,,FALSE,TRUE,1,b35b0eccafc30c77341f2d940502d314
s3-1_098_1-n.S.obj,Sunrise Spring,Sunrise Spring,s3,98,1,1,S,SKY,TRUE,FALSE,FALSE,FALSE,TRUE,4,4a52029f2669ae8c1e160ed41f269a32
s3-1_098_1-n.T.obj,Sunrise Spring,,s3,98,1,1,T,TEXTURES,TRUE,,,FALSE,TRUE,1,596cded4702c942d8e3391a13853f8ff
s3-1_098_1-n.TW.obj,Sunrise Spring,,s3,98,1,1,TW,TEXTURES_WATER,TRUE,,,FALSE,TRUE,1,b65a3f7806c1048e1efb5d868427a697
s3-1_100_1-n.F.obj,Sunny Villa,,s3,100,1,1,F,COLORS,FALSE,,,FALSE,TRUE,1,8a41095070af9c0c468221e64f689d30
s3-1_100_1-n.L.obj,Sunny Villa,,s3,100,1,1,L,LOWPOLY,FALSE,,,FALSE,TRUE,1,4885ea338cc217e10cfac9570adfdddd
s3-1_100_1-n.M.obj,Sunny Villa,,s3,100,1,1,M,LIGHTSHADE,FALSE,,,FALSE,TRUE,1,560cb6c75682085c3c4e4d04fd615ff4
s3-1_100_1-n.MW.obj,Sunny Villa,,s3,100,1,1,MW,LIGHTSHADE_WATER,FALSE,,,FALSE,TRUE,1,1aac575f5c657e39f677d319ed835dca
